DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s],Avg Avg Wind Speed @ 5m [m/s],Avg Avg Wind Speed @ 10m [m/s],Avg Avg Wind Speed @ 20m [m/s],Avg Avg Wind Speed @ 50m [m/s],Avg Avg Wind Speed @ 80m [m/s]
12/4/2015,1,1.2654,1.2501,1.2318,1.295,2.1157,1.9691
12/4/2015,2,1.5928,1.582,1.459,1.3324,2.0078,2.5063
12/4/2015,3,1.0087,1.2432,1.583,1.9827,3.5054,3.6726
12/4/2015,4,1.0457,1.1443,1.1733,1.2529,1.4029,1.6489
12/4/2015,5,1.2102,1.1958,1.1939,1.1942,1.6246,1.6852
12/4/2015,6,1.4518,1.5237,1.6546,1.6218,1.8635,1.9891
12/4/2015,7,1.7509,1.9089,1.9971,1.871,1.9642,1.8988
12/4/2015,8,1.4669,1.5682,1.6391,1.5151,1.6163,1.1862
12/4/2015,9,1.3951,1.5577,1.6042,1.31,1.1845,1.5215
12/4/2015,10,0.6484,0.7315,0.7984,0.786,1.0059,0.7435
12/4/2015,11,0.7835,0.886,0.9803,1.1448,1.4751,1.0868
12/4/2015,12,1.8686,2.3021,2.4418,2.4327,2.479,2.4077
12/4/2015,13,1.8426,2.0763,2.1955,2.1709,2.0953,1.9597
12/4/2015,14,1.2395,1.256,1.2564,1.1884,1.2344,1.0557
12/4/2015,15,1.2004,1.3105,1.3439,1.2883,1.2184,0.9858
12/4/2015,16,1.1361,1.375,1.5338,1.5589,1.4168,1.2388
12/4/2015,17,1.222,1.3252,1.4386,1.5004,2.0283,2.3403
12/4/2015,18,1.7672,2.1927,2.7512,3.1923,3.407,3.1772
12/4/2015,19,1.7482,2.0956,2.3904,2.6497,2.3756,2.0049
12/4/2015,20,1.8468,1.9774,2.0031,1.9588,2.2289,2.5249
12/4/2015,21,2.6964,3.1562,3.7813,4.4719,6.0959,7.3934
12/4/2015,22,1.9214,2.296,2.8759,3.5424,5.3313,6.6265
12/4/2015,23,2.3806,2.6956,3.0947,3.4419,4.4525,5.2729
12/5/2015,0,0.9427,1.1035,1.3087,1.5235,2.1,1.9379
12/5/2015,1,2.1792,2.3995,2.7183,3.091,3.6283,3.6881
12/5/2015,2,4.5064,5.2029,5.8993,6.7169,8.1676,9.1215
12/5/2015,3,6.3915,7.3727,8.3905,9.4953,10.938,11.8771
12/5/2015,4,6.853,7.8727,8.9791,10.0694,11.4366,12.17
12/5/2015,5,4.1813,4.7691,5.3927,6.0553,7.2387,8.06
12/5/2015,6,2.694,3.1723,3.6686,4.0698,4.4995,4.4463
12/5/2015,7,4.6732,5.3457,6.0553,6.7337,7.6994,8.3081
12/5/2015,8,3.9585,4.4875,5.0857,5.7137,6.8103,7.5648
12/5/2015,9,3.9858,4.6111,5.1772,5.7094,6.5649,7.116
12/5/2015,10,2.1143,2.4953,2.9056,3.4043,4.1691,4.6495
12/5/2015,11,1.3717,1.5489,1.7215,1.8169,1.9844,2.0853
12/5/2015,12,4.6974,5.3596,5.9312,6.4575,7.0826,7.4597
12/5/2015,13,4.6669,5.2897,5.9037,6.4613,7.2102,7.6317
12/5/2015,14,2.6811,3.0867,3.2971,3.3936,3.4951,3.5697
12/5/2015,15,2.654,2.9998,3.251,3.506,3.7461,3.7756
12/5/2015,16,2.4678,2.775,3.0837,3.3691,3.7312,3.8737
12/5/2015,17,4.7416,5.4384,6.1307,6.8166,7.6871,8.237
12/5/2015,18,6.7965,7.7393,8.7375,9.7241,10.8338,11.395
12/5/2015,19,7.6036,8.6342,9.7698,10.7681,11.8307,12.4318
12/5/2015,20,6.6821,7.6533,8.6743,9.5125,10.6207,11.3146
12/5/2015,21,4.1598,4.7787,5.4548,6.0688,7.214,8.1224
12/5/2015,22,3.1581,3.6927,4.2624,4.8342,5.9658,6.7229
12/5/2015,23,0.8178,0.8217,0.8065,0.7472,1.0987,1.7975
12/6/2015,0,1.659,1.7258,1.8783,1.781,1.7414,1.8455
12/6/2015,1,2.0254,2.2324,2.4057,2.4214,3.1555,3.4293
12/6/2015,2,1.6439,1.744,2.1075,2.3054,2.5006,2.606
12/6/2015,3,1.7456,1.7492,1.872,1.9782,1.8267,1.3912
12/6/2015,4,2.17,2.2676,2.4691,2.607,2.1799,1.5615
12/6/2015,5,2.3209,2.4776,2.4466,2.0165,2.1919,2.434
12/6/2015,6,2.1153,2.0884,2.0014,1.9132,2.5507,3.2044
12/6/2015,7,2.0921,2.0608,1.7747,1.3585,1.405,1.9255
12/6/2015,8,1.3484,1.2949,1.0827,0.7352,0.8056,1.5061
12/6/2015,9,0.7195,0.8399,0.8599,0.857,0.8624,1.0531
12/6/2015,10,1.2888,1.4181,1.4639,1.4415,1.6739,1.8474
12/6/2015,11,1.4009,1.602,1.6466,1.6237,1.9126,2.3138
12/6/2015,12,1.8113,2.0521,2.244,2.3008,2.3545,2.555
12/6/2015,13,1.4606,1.571,1.679,1.7278,1.7279,1.82
12/6/2015,14,1.3891,1.5673,1.6733,1.6053,1.3449,1.2328
12/6/2015,15,1.3899,1.7188,1.7928,1.7715,2.126,2.5921
12/6/2015,16,1.2761,1.5147,1.6703,1.7688,2.2303,2.8776
12/6/2015,17,1.6783,2.0404,2.297,2.2718,2.2909,2.4572
12/6/2015,18,2.0441,2.2354,2.4146,2.4004,2.4227,2.4687
12/6/2015,19,2.3562,2.8693,3.5015,4.0497,4.4588,4.5549
12/6/2015,20,1.9614,2.062,2.1006,1.9668,1.9282,1.7645
12/6/2015,21,2.0632,2.2663,2.1593,1.9686,1.9381,2.1483
12/6/2015,22,5.3267,6.0571,6.8514,7.5991,8.6932,9.2329
12/6/2015,23,10.8305,12.2617,13.7365,15.1836,17.221,18.3782
12/7/2015,0,8.5417,9.7281,10.8706,12.1086,13.6378,14.6272
12/7/2015,1,10.7188,12.1034,13.5528,15.0186,16.7963,17.9099
12/7/2015,2,8.8101,9.9506,11.1614,12.3026,13.8151,14.8364
12/7/2015,3,4.0532,4.6624,5.0804,5.4588,6.2836,6.8769
12/7/2015,4,5.1495,5.7369,6.4162,7.1772,8.381,8.9084
12/7/2015,5,4.2571,4.8138,5.365,5.9561,6.9629,7.3472
12/7/2015,6,4.8537,5.4147,6.0705,6.7494,7.9785,8.8133
12/7/2015,7,4.9234,5.6614,6.2292,6.7504,7.7425,8.1651
12/7/2015,8,3.7992,4.5917,5.1668,5.5807,6.107,6.4542
12/7/2015,9,3.3314,4.3188,4.8852,5.3411,5.992,6.2309
12/7/2015,10,3.8959,4.4139,4.9015,5.3803,6.2206,6.4737
12/7/2015,11,5.6864,6.3829,7.0673,7.6608,8.665,9.1546
12/7/2015,12,3.1084,3.5717,3.865,4.0454,4.2785,4.2557
12/7/2015,13,3.2629,3.6287,4.0264,4.4174,5.4111,6.2247
12/7/2015,14,2.2143,2.6122,2.7636,2.852,3.009,2.9937
12/7/2015,15,4.9241,5.573,6.2232,6.756,7.4877,7.7744
12/7/2015,16,7.6162,8.5585,9.6318,10.859,11.9198,12.5219
12/7/2015,17,7.58,8.4696,9.6616,11.1547,12.8072,13.4145
12/7/2015,18,6.9132,7.7494,8.7241,9.8795,11.3459,11.9299
12/7/2015,19,3.5772,4.062,4.52,5.003,5.6386,5.8439
12/7/2015,20,3.0064,3.3235,3.6407,3.8639,4.4379,4.9303
12/7/2015,21,2.5866,2.8893,3.1882,3.4477,4.0495,4.3939
12/7/2015,22,2.5017,2.7812,2.9957,3.1334,3.4649,3.6151
12/7/2015,23,2.8004,3.1543,3.3672,3.512,3.8499,3.981
12/8/2015,0,3.418,3.8497,4.1702,4.4475,5.0661,5.3198
12/8/2015,1,2.7003,3.1093,3.4294,3.7178,4.1335,4.2658
12/8/2015,2,3.5468,4.0716,4.5606,4.9614,5.4865,5.8322
12/8/2015,3,4.7577,5.4112,5.8971,6.335,7.338,7.6877
12/8/2015,4,9.2618,10.4049,11.6163,12.8394,14.4833,15.2716
12/8/2015,5,5.6306,6.3043,7.0014,7.6492,8.3731,8.7877
12/8/2015,6,11.2104,12.5714,14.0901,15.6654,17.5915,18.31
12/8/2015,7,12.2904,13.862,15.3963,16.8573,18.4258,19.0118
12/8/2015,8,10.4909,11.8336,13.1242,14.4425,16.0305,17.0138
12/8/2015,9,5.3138,6.0359,6.7615,7.432,8.2783,8.7
12/8/2015,10,7.6665,8.6459,9.6513,10.5849,11.7635,12.2419
12/8/2015,11,12.4311,14.0993,15.663,17.1556,19.0444,20.0649
12/8/2015,12,11.5601,13.12,14.5269,15.8518,17.4895,18.6807
12/8/2015,13,8.2379,9.3131,10.4086,11.4989,12.9391,13.797
12/8/2015,14,5.5747,6.2917,7.013,7.7427,8.9133,9.5395
12/8/2015,15,4.0196,4.4968,5.0191,5.3897,5.9902,6.4231
12/8/2015,16,3.5866,4.0656,4.5575,5.0059,5.7011,6.0513
12/8/2015,17,3.2313,3.6808,4.1643,4.612,5.2633,5.6344
12/8/2015,18,3.0531,3.5236,4.0126,4.5048,5.2517,5.6745
12/8/2015,19,4.4074,5.0413,5.7297,6.3733,7.2408,7.7795
12/8/2015,20,4.1069,4.7246,5.3092,5.7517,6.636,7.1848
12/8/2015,21,6.4645,7.2982,8.1854,9.0122,10.1022,10.7212
12/8/2015,22,7.209,8.1697,9.1271,10.1229,11.55,12.3499
12/8/2015,23,5.7998,6.5941,7.4195,8.1888,9.2576,9.9976
12/9/2015,0,5.7029,6.4857,7.3363,8.2015,9.4745,10.2978
12/9/2015,1,8.7309,9.9633,11.1024,12.2932,13.7005,14.4691
12/9/2015,2,7.8213,8.9006,9.9351,10.8799,12.0861,12.8466
12/9/2015,3,5.8705,6.6441,7.4412,8.0817,8.9174,9.4278
12/9/2015,4,3.5869,4.0794,4.4692,4.8754,5.4916,5.9944
12/9/2015,5,11.7267,13.4032,15.0349,16.6169,19.0987,20.6868
12/9/2015,6,7.1847,8.2015,9.2527,10.2429,11.6348,12.5237
12/9/2015,7,5.7007,6.4752,7.1938,7.8947,8.7865,9.4404
12/9/2015,8,4.8707,5.721,6.336,6.9608,7.8385,8.4323
12/9/2015,9,4.9032,5.4886,5.9924,6.3825,6.7493,7.0269
12/9/2015,10,8.6658,9.7792,10.9631,12.2261,13.9013,14.9461
12/9/2015,11,3.9843,4.5046,4.9737,5.3028,6.1053,6.7828
12/9/2015,12,8.6283,9.5579,10.6892,11.9926,14.6768,15.8441
12/9/2015,13,5.5167,6.1582,6.9078,7.719,8.8904,9.4396
12/9/2015,14,3.8243,4.2584,4.6838,5.0729,5.5149,5.7714
12/9/2015,15,2.8676,3.1572,3.4385,3.6789,4.2951,4.6753
12/9/2015,16,1.7015,1.9672,2.2456,2.4863,2.8789,3.0819
12/9/2015,17,4.9008,5.5945,6.2199,6.8871,7.791,8.3092
12/9/2015,18,4.6232,5.1851,5.7668,6.2955,7.2208,7.9239
12/9/2015,19,3.1488,3.5955,4.0465,4.4189,5.0598,5.3296
12/9/2015,20,1.7309,2.1226,2.4002,2.5132,2.7644,2.8935
12/9/2015,21,2.8741,3.2914,3.5237,3.5245,3.9719,4.0026
12/9/2015,22,8.5849,9.6993,10.8275,12.0273,13.6156,14.5223
12/9/2015,23,9.3073,10.5264,11.7621,12.8674,14.5075,15.3583
12/10/2015,0,8.7208,9.8146,11.0116,12.2486,13.6754,14.3614
12/10/2015,1,5.3001,5.9939,6.7243,7.4137,8.4556,9.0347
12/10/2015,2,5.3977,6.0572,6.8215,7.5825,8.5887,9.2217
12/10/2015,3,7.8409,8.7873,9.8676,11.0603,12.5413,13.2399
12/10/2015,4,4.891,5.5699,6.2445,6.9084,7.7014,8.0405
12/10/2015,5,2.918,3.3194,3.7482,4.0842,4.531,4.9423
12/10/2015,6,6.7382,7.6043,8.5748,9.4597,10.4634,11.1026
12/10/2015,7,6.9396,7.7619,8.7783,9.8944,11.5315,12.383
12/10/2015,8,3.6754,4.0741,4.6205,5.1544,5.9934,6.3332
12/10/2015,9,2.7988,3.3852,3.8929,4.3154,5.2595,5.8067
12/10/2015,10,2.3896,2.9163,3.2123,3.3447,3.5803,3.7165
12/10/2015,11,2.168,2.6926,2.9738,3.0907,3.3946,3.5026
12/10/2015,12,1.9803,2.7742,3.0411,3.1724,3.2779,3.3341
12/10/2015,13,2.7,2.8069,2.9595,3.1091,3.5119,3.8077
12/10/2015,14,4.9696,5.4846,6.0981,6.7916,8.2267,9.2117
12/10/2015,15,2.7804,3.1094,3.5427,3.9206,4.6724,5.065
12/10/2015,16,2.5104,3.0345,3.655,3.9075,4.3179,4.7302
12/10/2015,17,2.8805,3.6146,4.5914,5.3203,6.1064,6.3015
12/10/2015,18,2.0001,2.3339,2.6759,2.9665,3.8592,4.5943
12/10/2015,19,3.4778,4.2529,5.3832,6.5641,8.122,8.8063
12/10/2015,20,3.6228,4.4112,5.5549,6.6778,7.6496,8.1211
12/10/2015,21,1.9195,2.2976,2.6986,2.9572,3.4905,3.3353
12/10/2015,22,1.8368,2.1159,2.5434,2.8385,3.3598,3.5591
12/10/2015,23,2.2273,2.5236,2.8357,3.0285,3.6138,4.1422
12/11/2015,0,2.3181,2.6485,3.0929,3.6826,4.713,5.4143
12/11/2015,1,3.6208,4.0814,4.6496,5.234,6.3537,7.0431
12/11/2015,2,4.3698,4.8755,5.4507,6.0565,7.2276,7.9432
12/11/2015,3,4.2789,4.7881,5.4651,6.2898,7.6806,8.2307
12/11/2015,4,4.6633,5.2231,5.9593,6.8864,8.2017,8.8023
12/11/2015,5,5.1601,5.7027,6.423,7.3066,9.0902,10.1209
12/11/2015,6,3.1852,3.5397,3.977,4.545,5.778,6.7265
12/11/2015,7,2.4473,2.8491,3.1645,3.3248,3.7298,3.4925
12/11/2015,8,1.7538,2.204,2.7253,2.9548,2.8132,2.4483
12/11/2015,9,2.1646,2.6912,3.0625,3.2518,3.5972,3.2359
12/11/2015,10,3.285,4.4668,4.9297,5.1027,5.0972,5.1135
12/11/2015,11,3.1262,4.5586,5.063,5.3431,5.5573,5.6502
12/11/2015,12,2.4511,3.4628,3.8192,3.9924,4.2025,4.3476
12/11/2015,13,2.4726,3.545,3.9331,4.1792,4.533,4.7338
12/11/2015,14,2.9533,3.3778,3.7383,3.8861,4.287,4.5188
12/11/2015,15,2.5308,2.7696,3.0238,3.2517,3.7508,3.8279
12/11/2015,16,0.7545,0.9012,1.206,1.4253,1.7626,1.9422
12/11/2015,17,0.5139,0.5713,0.7759,0.8999,1.2683,1.4933
12/11/2015,18,1.2849,1.3137,1.3989,1.3933,1.8995,2.4537
12/11/2015,19,1.9957,2.3702,2.808,2.9934,3.2799,3.3626
12/11/2015,20,2.578,3.1218,3.7163,4.2424,5.1603,5.4723
12/11/2015,21,1.107,1.3844,1.8575,2.2854,3.4299,4.1564
12/11/2015,22,0.6342,0.7484,1.0607,1.3165,2.2172,2.8869
12/11/2015,23,0.6139,0.7474,0.9955,1.2,1.945,2.3322
12/12/2015,0,1.0683,1.211,1.414,1.4322,1.609,1.5282
